Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONEA_LIVING:Zone People Occupant Count [](Hourly),ZONEB_BEDROOM:Zone People Occupant Count [](Hourly),ZONEA_WIN_S_L:Surface Window Heat Gain Rate [W](Hourly),ZONEA_WIN_S_L:Surface Window Heat Loss Rate [W](Hourly),ZONEA_WIN_S_L:Surface Window Heat Gain Energy [J](Hourly),ZONEA_WIN_S_L:Surface Window Heat Loss Energy [J](Hourly),ZONEA_WIN_S_R:Surface Window Heat Gain Rate [W](Hourly),ZONEA_WIN_S_R:Surface Window Heat Loss Rate [W](Hourly),ZONEA_WIN_S_R:Surface Window Heat Gain Energy [J](Hourly),ZONEA_WIN_S_R:Surface Window Heat Loss Energy [J](Hourly),ZONEB_WIN_N:Surface Window Heat Gain Rate [W](Hourly),ZONEB_WIN_N:Surface Window Heat Loss Rate [W](Hourly),ZONEB_WIN_N:Surface Window Heat Gain Energy [J](Hourly),ZONEB_WIN_N:Surface Window Heat Loss Energy [J](Hourly),ZONEA_WALL_S:Surface Inside Face Temperature [C](Hourly),ZONEA_WALL_S:Surface Outside Face Temperature [C](Hourly),ZONEA_WALL_S:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_S:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_S:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_E:Surface Inside Face Temperature [C](Hourly),ZONEA_WALL_E:Surface Outside Face Temperature [C](Hourly),ZONEA_WALL_E:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_E:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_E:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_W:Surface Inside Face Temperature [C](Hourly),ZONEA_WALL_W:Surface Outside Face Temperature [C](Hourly),ZONEA_WALL_W:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_W:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_W:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_N_INT:Surface Inside Face Temperature [C](Hourly),ZONEA_WALL_N_INT:Surface Outside Face Temperature [C](Hourly),ZONEA_WALL_N_INT:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_N_INT:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WALL_N_INT:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_FLOOR:Surface Inside Face Temperature [C](Hourly),ZONEA_FLOOR:Surface Outside Face Temperature [C](Hourly),ZONEA_FLOOR:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_FLOOR:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_FLOOR:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_ROOF:Surface Inside Face Temperature [C](Hourly),ZONEA_ROOF:Surface Outside Face Temperature [C](Hourly),ZONEA_ROOF:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_ROOF:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_ROOF:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEA_WIN_S_L:Surface Inside Face Temperature [C](Hourly),ZONEA_WIN_S_L:Surface Outside Face Temperature [C](Hourly),ZONEA_WIN_S_R:Surface Inside Face Temperature [C](Hourly),ZONEA_WIN_S_R:Surface Outside Face Temperature [C](Hourly),ZONEB_WALL_N:Surface Inside Face Temperature [C](Hourly),ZONEB_WALL_N:Surface Outside Face Temperature [C](Hourly),ZONEB_WALL_N:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_N:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_N:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_E:Surface Inside Face Temperature [C](Hourly),ZONEB_WALL_E:Surface Outside Face Temperature [C](Hourly),ZONEB_WALL_E:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_E:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_E:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_W:Surface Inside Face Temperature [C](Hourly),ZONEB_WALL_W:Surface Outside Face Temperature [C](Hourly),ZONEB_WALL_W:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_W:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_W:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_S_INT:Surface Inside Face Temperature [C](Hourly),ZONEB_WALL_S_INT:Surface Outside Face Temperature [C](Hourly),ZONEB_WALL_S_INT:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_S_INT:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WALL_S_INT:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_FLOOR:Surface Inside Face Temperature [C](Hourly),ZONEB_FLOOR:Surface Outside Face Temperature [C](Hourly),ZONEB_FLOOR:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_FLOOR:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_FLOOR:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_ROOF:Surface Inside Face Temperature [C](Hourly),ZONEB_ROOF:Surface Outside Face Temperature [C](Hourly),ZONEB_ROOF:Surface Inside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_ROOF:Surface Outside Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_ROOF:Surface Average Face Conduction Heat Transfer Energy [J](Hourly),ZONEB_WIN_N:Surface Inside Face Temperature [C](Hourly),ZONEB_WIN_N:Surface Outside Face Temperature [C](Hourly),ZONEA_LIVING:Zone Mean Air Temperature [C](Hourly),ZONEA_LIVING:Zone Operative Temperature [C](Hourly),ZONEB_BEDROOM:Zone Mean Air Temperature [C](Hourly),ZONEB_BEDROOM:Zone Operative Temperature [C](Hourly),ZONEA_LIVING:Zone Infiltration Sensible Heat Loss Energy [J](Hourly),ZONEA_LIVING:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),ZONEA_LIVING:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),ZONEA_LIVING:Zone Infiltration Mass [kg](Hourly),ZONEA_LIVING:Zone Infiltration Air Change Rate [ach](Hourly),ZONEB_BEDROOM:Zone Infiltration Sensible Heat Loss Energy [J](Hourly),ZONEB_BEDROOM:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),ZONEB_BEDROOM:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),ZONEB_BEDROOM:Zone Infiltration Mass [kg](Hourly),ZONEB_BEDROOM:Zone Infiltration Air Change Rate [ach](Hourly),ZONEA_LIVING:Zone Mean Radiant Temperature [C](Hourly),ZONEA_LIVING:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONEB_BEDROOM:Zone Mean Radiant Temperature [C](Hourly),ZONEB_BEDROOM:Zone Thermostat Heating Setpoint Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Monthly) 
 01/01  01:00:00,14.325000000000001,0.0,2.0,0.0,35.43641765169195,0.0,127571.103546091,0.0,35.43641765169129,0.0,127571.10354608868,0.0,44.4842108015554,0.0,160143.15888559943,17.31408006533941,13.671385878566005,459324.6864751311,1187250.747594678,-363963.03055977344,17.1786707292324,12.818698065257687,458456.8514145049,860599.1065942185,-201071.12758985683,17.151326423130058,12.814296067313434,442762.29463991773,808712.4254642884,-182975.06541218545,17.02916817318143,16.728771415349986,469588.6711111593,200900.32846196165,134344.17132459884,14.859875856503265,9.867000000000003,-3243194.325719209,4387759.933645219,-3815477.1296822145,16.266570157944585,10.748301784678773,-173202.3712142701,9493483.333808161,-4833342.852511217,15.22799174254799,12.631168997286911,15.227991742547971,12.631168997286892,16.444577308198234,12.289945753245908,-51343.77212338695,476945.49575184827,-264144.6339376176,16.534111101669943,12.741518903023632,97.99741904180337,407091.902601902,-203496.95259143013,16.50692045848546,12.738463497166647,-8423.168289371733,380583.1186859603,-194503.14348766604,16.728771415349986,17.02916817318143,200900.32846608915,469588.67110690696,-134344.1713204089,14.758857961763203,9.867000000000003,-1765992.65389359,1572465.57215685,-1669229.11302522,16.38392592557338,10.668152373735737,-153016.8229724335,4669380.755730916,-2411198.789351675,15.208113776612047,12.683881305143862,17.14871223197591,16.645450861720008,18.0,17.019260908379014,27080.72521752934,0.0,0.0024484878283145494,10.433032202968082,0.03672731742471824,22526.246846773007,0.0,0.0014620785026847013,6.20699384227215,0.04386235508054103,16.142189491464105,16.0,16.03852181675803,18.0,1180771.609206984,0.0 
 01/01  02:00:00,14.966666666666667,0.0,2.0,0.0,20.757659838081494,0.0,74727.57541709338,0.0,20.757659838080315,0.0,74727.57541708913,0.0,36.38936044699413,0.0,131001.69760917888,16.228835721907235,13.958331657756437,446809.85776283016,870450.7660949441,-211820.454166057,16.089103956583532,13.221654292171026,444507.4821700161,510765.3569645467,-33128.93739726528,16.063054823626146,13.18755698482679,429951.04109187267,521125.0504513378,-45587.00467973258,16.42977881131772,16.719840492330444,799504.5823162238,185578.8027388585,306962.88978868263,14.09807865473382,9.867000000000003,-2601910.0244955802,4307349.670082265,-3454629.8472889233,15.207859753251034,10.901935317240238,-176899.5247185585,7007085.094961076,-3591992.3098398177,14.550422482882615,13.040478112278217,14.550422482882615,13.040478112278208,16.461122420586314,12.735304733326538,-43438.907381031735,188409.4666534149,-115924.1870172233,16.553465754405384,13.145553949478057,3258.0334150839008,231389.40667051845,-114065.68662771728,16.52940449782643,13.112070883047535,-4271.993435841659,237288.83384512004,-120780.41364048084,16.719840492330444,16.42977881131772,185578.80274296348,799504.5823119429,-306962.88978448964,14.771243347331556,9.867000000000003,-1763838.8071173914,1599838.8807857155,-1681838.8439515533,16.38008680387645,10.823436233497226,-169484.51812331664,3427462.2627875158,-1798473.3904554162,15.435442271638246,13.37523819495373,16.00000001869763,15.614153612040695,18.0,17.026125546027693,10274.796539622264,0.0,0.002336156974342368,9.93647757380951,0.03504235461513552,18151.498009960793,0.0,0.0014031135743802984,5.911575265430974,0.04209340723140895,15.228307205383762,16.0,16.052251092055386,18.0,1964435.3365920628,0.0 
 01/01  03:00:00,14.566666666666668,0.0,2.0,0.0,21.74745443303746,0.0,78290.83595893487,0.0,21.747454433037074,0.0,78290.83595893346,0.0,40.29184313847947,0.0,145050.63529852612,15.603526180621216,13.895457479890666,289337.9452157698,1042766.7830233516,-376714.418903791,15.465861286083822,13.228679810960733,260568.3172058163,777584.581620468,-258508.13220732578,15.44219391980972,13.157602566383558,246966.76635455032,767040.9330892556,-260037.08336735258,16.072431566804465,16.637377086897498,749834.9188431583,138915.048519352,305459.93516190315,13.858015762520617,9.867000000000003,-2463689.1109995483,4149142.696427905,-3306415.903713727,14.92420030914181,10.715799923717476,-207413.7151962861,7674607.122444081,-3941010.4188201837,14.23040125042625,12.653369761336782,14.23040125042622,12.653369761336782,16.451130574314337,12.748415291172785,-33881.72145513281,483662.33474727534,-258772.02810120405,16.541612385179803,13.152042559313365,7668.516970528526,365576.0700218342,-178953.77652565282,16.520048902231935,13.080584239653255,917.7585233065201,360759.0659135225,-179920.653695108,16.637377086897498,16.072431566804465,138915.04852341404,749834.9188391945,-305459.9351578902,14.754628094597471,9.867000000000003,-1749520.9915262684,1623957.0390915757,-1686739.0153089217,16.34367150199916,10.639678159735707,-182724.66508139527,3766428.967524362,-1974576.8163028783,15.307344939782013,13.034773567384738,16.0,15.430353361958113,18.0,17.00837865943171,9253.9458100019,0.0,0.001502492895246026,6.391760029285104,0.022537393428690388,13247.407458695985,0.0,0.0009026439455476838,3.802692675650631,0.027079318366430516,14.860706723916229,16.0,16.016757318863416,18.0,2469156.084739175,0.0 
 01/01  04:00:00,14.341666666666667,0.0,2.0,0.0,22.38945462964836,0.0,80602.03666673409,0.0,22.38945462964874,0.0,80602.03666673547,0.0,42.19521044878031,0.0,151902.7576156091,15.278076895051994,13.708298938322338,201893.00232159728,1074854.4832648805,-436480.7404716416,15.150171385660395,13.091558011089816,162708.17915159313,841845.1450858244,-339568.4829671156,15.129199075310346,13.00598395161313,150227.75195012646,824845.7489132963,-337308.99848158495,15.82262821578746,16.522009876947664,696584.351520555,72823.87697860395,311880.2372709755,13.717153827413812,9.867000000000003,-2405740.6906889332,3944849.240592123,-3175294.965640528,14.767985407203858,10.492890331168129,-226279.13307430857,7763445.520780681,-3994862.3269274943,14.05336755181554,12.427910563274063,14.053367551815484,12.427910563274054,16.42167256096178,12.62609612777428,-29460.707290903338,556560.1623994096,-293010.4348451565,16.50888312309228,13.01469434589341,8785.671421540019,397593.63292325754,-194403.98075085873,16.489348441454755,12.928345225306144,2660.455284845875,389521.6795361419,-193430.61212564798,16.522009876947664,15.82262821578746,72823.87698257185,696584.3515166997,-311880.2372670639,14.728407786137412,9.867000000000003,-1732602.0836694443,1643988.4480919,-1688295.2658806723,16.29886102289786,10.421326372029595,-193400.51504456816,3814584.3494040547,-2003992.4322243114,15.217364875661483,12.840090548919022,16.0,15.328127858148237,18.0,16.983090501867945,12522.5820693993,0.0,0.0017401993407173454,7.404185115839082,0.026102990110760182,16415.75974099527,0.0,0.0010456185519814676,4.405021524613124,0.03136855655944403,14.656255716296476,16.0,15.966181003735896,18.0,2836475.0462064007,0.0 
 01/01  05:00:00,14.183333333333332,0.0,2.0,0.0,23.022712214091044,0.0,82881.76397072776,0.0,23.02271221409033,0.0,82881.76397072518,0.0,43.4249593475573,0.0,156329.8536512063,15.101277438409745,13.522306439169645,157351.01788739412,1076418.092691244,-459533.53740192513,14.981308552785471,12.955555502926066,115176.9519139576,866409.6968395371,-375616.3724627898,14.962489858522794,12.857969275595153,103821.85310118992,846268.5389401799,-371223.34291949496,15.639165804728728,16.40569271310972,637166.3918582462,7015.808793469887,315075.29153238813,13.625106278171684,9.867000000000003,-2382727.7122536763,3737130.3838766254,-3059929.0480651506,14.669962795142746,10.276663733100497,-244273.8602690536,7729229.3292055335,-3986751.5947372937,13.938610341755199,12.268787296749005,13.93861034175518,12.268787296749016,16.383834014443323,12.510289366263075,-29021.989601028054,591392.8803141229,-310207.43495757546,16.467940749260713,12.87981261170866,7928.940227247904,410020.09637391684,-201045.5780733344,16.450077224229233,12.7810277261896,2316.387218883483,400355.41120643186,-199019.51199377415,16.40569271310972,15.639165804728728,7015.808797566706,637166.3918544543,-315075.2915284438,14.69955440559985,9.867000000000003,-1716035.0083400933,1659343.247723993,-1687689.1280320429,16.253053348180472,10.210929483162605,-202835.3431957807,3802147.705183767,-2002491.5241897735,15.14480039169977,12.698184677942558,16.0,15.26559987837652,18.0,16.956339259677694,16231.92878839361,0.0,0.002063408987807748,8.781026799023286,0.030951134817116224,20288.43322095511,0.0,0.0012400560473392092,5.224155184229042,0.037201681420176276,14.531199756753042,16.0,15.912678519355396,18.0,3108159.8984487625,0.0 
 01/01  06:00:00,14.041666666666666,0.0,2.0,0.0,23.25803944495435,0.0,83728.94200183566,0.0,23.258039444954544,0.0,83728.94200183636,0.0,43.911645284761356,0.0,158081.92302514086,14.993633199040934,13.33847065144433,132523.23790062004,1038370.7987640841,-452923.78043173207,14.87985185185243,12.815930510875228,89785.74995803073,840227.849212004,-375221.0496269866,14.862681119243804,12.710379275308796,79349.4010521672,819803.9886852609,-370227.2938165468,15.499653226781868,16.30051945200264,582805.0719361979,-52192.10949057742,317498.59071338765,13.559789762171269,9.867000000000003,-2375440.6953059617,3545484.0005215374,-2960462.347913749,14.601887454026262,10.087684638570892,-262758.75199274684,7314423.4219377935,-3788591.08696527,13.86683373804407,12.175161452458761,13.866833738044022,12.175161452458743,16.344535042129255,12.391871249339907,-31244.876300823762,574869.6599923887,-303057.2681466063,16.425497163701774,12.742303942090103,5699.409778506288,397255.5760732745,-195778.0831473841,16.409021300609318,12.635230121230608,512.0296651523859,387467.3880549378,-193477.6791948927,16.30051945200264,15.499653226781868,-52192.1094863169,582805.0719323488,-317498.5907093328,14.672040703621143,9.867000000000003,-1701408.2224419971,1670189.7497768113,-1685798.9861094044,16.210179968859297,10.028291269031508,-212093.93087213303,3599617.380674533,-1905855.655773333,15.092590174031718,12.613877805004828,16.0,15.223433556441657,18.0,16.931252989048627,21363.419278425805,0.0,0.002515248582302611,10.706230003335326,0.03772872873453917,25673.66484676146,0.0,0.0015119331213241686,6.3695292424906365,0.04535799363972506,14.446867112883313,16.0,15.862505978097252,18.0,3319620.8496486424,0.0 
 01/01  07:00:00,13.94166666666667,0.7999999999999999,2.0,0.0,35.88580687415642,0.0,129188.90474696315,0.0,35.88580687415672,0.0,129188.90474696422,0.0,44.74713705087092,0.0,161089.6933831353,15.813361790457682,13.179917501051856,-516499.19924396236,1016214.5258207439,-766356.8625323531,15.711529842970654,12.696769937593439,-653988.9833793056,838933.7379329773,-746461.3606561414,15.696487135619945,12.586020186881456,-664296.578973102,814674.1971429153,-739485.3880580087,15.951309151684468,16.211904330064872,-607831.31928989,-100020.11811683312,-253905.6005865284,14.749941643515477,9.867000000000003,-3564134.9945388595,3377492.2350692134,-3470813.614804037,16.35740685707189,9.896050418272365,-594423.5888027085,7259603.786329808,-3927013.687566258,15.107810593786942,12.498344047104268,15.107810593786894,12.498344047104249,16.30724244957133,12.294029119577496,-34178.469918839255,588010.1295008808,-311094.29970986006,16.385241145068573,12.626167253090303,3269.8344507939055,397634.78155979683,-197182.47355450146,16.369924744382878,12.513685307266066,-1561.8642374998217,385783.22732277884,-193672.54578013933,16.211904330064872,15.951309151684468,-100020.11811272199,-607831.3192938005,253905.60059053928,14.646283578610891,9.867000000000003,-1688545.171988964,1677124.327352109,-1682834.7496705365,16.170484717192764,9.842922168035107,-221132.77614664612,3578564.4279609355,-1899848.6020537908,15.036147185164111,12.517051955644964,20.169902319455428,17.9007809440791,18.0,16.908514961595785,64564.562070309825,0.0,0.0024164860605406803,10.161778660316399,0.03624729090811021,24948.315405631627,0.0,0.0014312511154345173,6.045615152340136,0.04293753346303552,15.631659568702766,20.0,15.817029923191571,18.0,8615655.318313083,0.0 
 01/01  08:00:00,13.9,2.0,1.5999999999999999,19.637711808280056,27.692404498958552,70695.76250980819,99692.65619625078,19.6377118082801,27.69240449895857,70695.76250980835,99692.65619625087,0.0,33.97987745544639,0.0,122327.55883960701,16.938151165471208,13.201772413302267,-266454.6316475935,418163.7232269733,-342309.17743728345,16.847881212778194,12.853167611571033,-366287.7181984681,-174944.1373593405,-95671.7904195638,16.83561706929361,12.505199742000434,-377042.0799410241,623451.1139441615,-500246.59694259276,16.52538039415911,16.179539681471432,-728006.9150003501,-103250.43024545495,-312378.24237744755,15.326920813689386,9.867000000000003,-4057763.043488693,3279865.641402763,-3668814.342445728,17.089116400039657,9.804232939507719,-578307.7373268774,5840964.380167484,-3209636.0587471803,15.94821146425671,12.856294153328511,15.948211464256673,12.8562941533285,16.267024101947385,12.239098461027007,-37243.62540459642,399394.57419979345,-218319.0998021949,16.343160078672582,12.786436286638983,-442.90879959294216,-108595.10083463843,54076.09601752277,16.328823408421503,12.436660548669913,-4974.710036280885,290848.7435520821,-147911.72679418154,16.179539681471432,16.52538039415911,-103250.43024140723,-728006.9150043773,312378.24238148506,14.624349926449442,9.867000000000003,-1678506.3921086905,1680882.8026705151,-1679694.597389603,16.135962773060097,9.757063213063036,-231057.1283416847,2872951.7160112318,-1552004.4221764584,15.044014645755984,12.514870905201718,20.000000000198394,18.203280662902994,18.0,16.89277983108993,86378.04763423633,0.0,0.003316979875087132,13.921218489972926,0.049754698126306986,34540.46436753726,0.0,0.001965953591753246,8.282243911756044,0.05897860775259739,16.406561325607598,20.0,15.785559662179859,18.0,7153447.7001801245,0.0 
 01/01  09:00:00,14.25,3.1999999999999997,0.6,293.6476152949868,0.0,1057131.4150619525,0.0,293.64761529498657,0.0,1057131.4150619516,0.0,58.04739361212382,0.0,208970.61700364572,0.0,17.572910977099223,15.991927163993866,-256838.8730211337,-3866706.0486907745,1804933.5878348206,17.531996325755216,16.454468571416516,-378822.76212846884,-5784504.267173453,2702840.752522492,17.520963176411694,13.131588465126491,-386169.0630449179,-552043.729168637,82937.3330618595,16.95922145124619,16.08367833115563,-955615.0630059661,271074.64693534304,-613344.8549706547,15.980969394772108,9.867000000000003,-4631547.57251806,3302065.5260482,-3966806.549283129,17.78433004078721,10.742358464704678,-687796.4415308696,-4025221.344637321,1668712.4515532255,18.195694616751194,15.034764377923958,18.195694616751137,15.034764377923912,15.99066244235164,12.889603539493597,181533.22724752926,-753175.2941708842,467354.2607092068,16.094119366947535,16.39279541852036,97888.82357585634,-2912780.083710852,1505334.4536433544,16.079786890583506,13.067617458080292,94003.58566658729,-295444.1691625401,194723.87741456373,16.08367833115563,16.95922145124619,271074.64693950943,-955615.0630099546,613344.8549747319,14.269499656350959,9.867000000000003,-1507931.345187726,1681946.4659576132,-1594938.9055726696,15.572601858016219,10.699145423671483,-189937.2391505685,-2056733.9118855759,933398.3363675037,15.075573890328476,12.9831424339611,20.0,18.551134240340186,16.29105257518088,15.879268335273835,87965.8912966649,0.0,0.0035663960473997732,15.002860042236696,0.05349594071099661,18944.72242145893,0.0,0.0020955236638936178,8.925752177026894,0.06286570991680854,17.10226848068037,20.0,15.467484095366794,16.0,3891254.3137530643,0.0 
 01/01  10:00:00,15.31666666666667,3.6,0.0,909.7841624227755,0.0,3275222.9847219917,0.0,909.7841624227752,0.0,3275222.984721991,0.0,183.10563888429024,0.0,659180.2999834449,0.0,18.442512363305557,23.655233002867465,-416416.2323258402,-10075847.940784391,4829715.854229276,18.502979498938448,23.484201240673997,-582119.6683683142,-10131974.11749155,4774927.224561619,18.491059724788336,14.626916974527596,-589760.7716976431,-1923841.8149145937,667040.5216084755,17.59398554050171,15.976939403458593,-1476905.7857741835,357679.03001492255,-917292.407894553,17.158938730513686,9.867000000000003,-5675722.742043244,3409139.9349137666,-4542431.338478505,19.048860770865232,13.252195124964416,-852151.7311763547,-22407113.733292345,10777481.001057995,22.461611201358597,18.80013848106829,22.46161120135855,18.800138481068302,15.546384812834035,14.399367922164041,96261.61283411755,-2112359.3300899155,1104310.4714620165,15.698574407666454,23.431567189764195,53146.75651852585,-5087938.958073179,2570542.8572958526,15.683991170508925,14.568219952411544,49131.99329785293,-981198.4875834391,515165.240440646,15.976939403458593,17.59398554050171,357679.0300189784,-1476905.7857782454,917292.4078986119,14.12655542768905,9.867000000000003,-1455407.2410150694,1675308.414151682,-1565357.8275833759,15.344327617206625,13.211702319052607,-210831.21751789906,-11252582.53440898,5520875.65844554,15.5615150753992,13.9987838781286,20.0,19.140371655601413,16.000000000000007,15.625281206503495,126575.02564556964,0.0,0.006479478480354422,27.14689621954535,0.09719217720531632,9584.58451119814,0.0,0.00379623329920994,16.150685092640906,0.11388699897629823,18.28074331120283,20.0,15.250562413006982,16.0,1923615.8712935494,0.0 
